-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/1993 through 09/08/2026 in LST
Location: latitude  -67.6026   longitude 62.8736 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 253.13 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
-END HEADER-
YEAR,MO,DY,ALLSKY_SFC_SW_DWN
2013,1,24,5.3978
2013,1,25,6.5208
2013,1,26,6.3074
2013,1,27,7.2036
2013,1,28,7.3872
2013,1,29,7.3908
2013,1,30,5.4288
2013,1,31,4.7366
2013,2,1,5.8872
2013,2,2,6.841
2013,2,3,5.9018
2013,2,4,5.8008
2013,2,5,7.0138
2013,2,6,4.8276
2013,2,7,3.4714
2013,2,8,4.0805
2013,2,9,3.7375
2013,2,10,6.8381
2013,2,11,6.6715
2013,2,12,4.0531
2013,2,13,5.0686
2013,2,14,6.3574
2013,2,15,5.6796
2013,2,16,2.4302
2013,2,17,2.9873
2013,2,18,3.581
2013,2,19,5.5459
2013,2,20,3.001
2013,2,21,2.4437
2013,2,22,3.6163
2013,2,23,3.565
2013,2,24,4.6618
2013,2,25,5.0006
2013,2,26,4.818
2013,2,27,2.8438
2013,2,28,3.9715
2013,3,1,2.9489
2013,3,2,4.0507
2013,3,3,2.2654
2013,3,4,2.6722
2013,3,5,3.0538
2013,3,6,2.4557
2013,3,7,2.418
2013,3,8,3.2606
2013,3,9,3.1046
2013,3,10,2.5236
2013,3,11,3.4565
2013,3,12,2.2296
2013,3,13,2.4485
2013,3,14,3.4195
2013,3,15,3.4954
2013,3,16,2.9033
2013,3,17,2.7142
2013,3,18,3.0067
2013,3,19,2.2531
2013,3,20,2.0042
2013,3,21,1.9457
2013,3,22,2.6189
2013,3,23,2.4086
2013,3,24,1.1712
2013,3,25,1.8845
2013,3,26,1.8302
2013,3,27,2.0458
2013,3,28,2.147
2013,3,29,1.6243
2013,3,30,1.8554
2013,3,31,1.0771
2013,4,1,1.469
2013,4,2,1.2202
2013,4,3,1.1962
2013,4,4,1.3226
2013,4,5,1.7518
2013,4,6,1.6373
2013,4,7,1.673
2013,4,8,1.421
2013,4,9,1.8761
2013,4,10,1.0073
2013,4,11,1.0157
2013,4,12,1.0627
2013,4,13,0.9192
2013,4,14,0.8518
2013,4,15,0.7438
2013,4,16,1.0162
2013,4,17,1.0514
2013,4,18,0.7236
2013,4,19,0.6127
2013,4,20,0.8628
2013,4,21,0.5626
2013,4,22,0.6031
2013,4,23,0.6125
2013,4,24,0.552
2013,4,25,0.5707
2013,4,26,0.3737
2013,4,27,0.3792
2013,4,28,0.4906
2013,4,29,0.3384
2013,4,30,0.5412
2013,5,1,0.2906
2013,5,2,0.2774
2013,5,3,0.2482
2013,5,4,0.2964
2013,5,5,0.2959
2013,5,6,0.203
2013,5,7,0.2558
2013,5,8,0.1843
2013,5,9,0.2126
2013,5,10,0.1586
2013,5,11,0.1704
2013,5,12,0.1296
2013,5,13,0.1226
2013,5,14,0.1404
2013,5,15,0.1018
2013,5,16,0.1152
2013,5,17,0.0821
2013,5,18,0.0713
2013,5,19,0.0742
2013,5,20,0.0689
2013,5,21,0.0516
2013,5,22,0.042
2013,5,23,0.043
2013,5,24,0.0307
2013,5,25,0.0211
2013,5,26,0.0202
2013,5,27,0.0151
2013,5,28,0.0108
2013,5,29,0.0101
2013,5,30,0.0094
2013,5,31,0.007
2013,6,1,0.0043
2013,6,2,0.0031
2013,6,3,0.0019
2013,6,4,0.0012
2013,6,5,0.0005
2013,6,6,0.0
2013,6,7,0.0
2013,6,8,0.0
2013,6,9,0.0
2013,6,10,0.0
2013,6,11,0.0
2013,6,12,0.0
2013,6,13,0.0
2013,6,14,0.0
2013,6,15,0.0
2013,6,16,0.0
2013,6,17,0.0
2013,6,18,0.0
2013,6,19,0.0
2013,6,20,0.0
2013,6,21,0.0
2013,6,22,0.0
2013,6,23,0.0
2013,6,24,0.0
2013,6,25,0.0
2013,6,26,0.0
2013,6,27,0.0
2013,6,28,0.0
2013,6,29,0.0
2013,6,30,0.0
2013,7,1,0.0
2013,7,2,0.0
2013,7,3,0.0
2013,7,4,0.0
2013,7,5,0.0
2013,7,6,0.0002
2013,7,7,0.0007
2013,7,8,0.001
2013,7,9,0.0022
2013,7,10,0.0024
2013,7,11,0.0038
2013,7,12,0.006
2013,7,13,0.0074
2013,7,14,0.0103
2013,7,15,0.0132
2013,7,16,0.018
2013,7,17,0.0214
2013,7,18,0.0307
2013,7,19,0.03
2013,7,20,0.0437
2013,7,21,0.0353
2013,7,22,0.0391
2013,7,23,0.0526
2013,7,24,0.06
2013,7,25,0.072
2013,7,26,0.0883
2013,7,27,0.0734
2013,7,28,0.119
2013,7,29,0.143
2013,7,30,0.1445
2013,7,31,0.1534
2013,8,1,0.1577
2013,8,2,0.1474
2013,8,3,0.1632
2013,8,4,0.1711
2013,8,5,0.1805
2013,8,6,0.1706
2013,8,7,0.2086
2013,8,8,0.2772
2013,8,9,0.3648
2013,8,10,0.2467
2013,8,11,0.2664
2013,8,12,0.3142
2013,8,13,0.4738
2013,8,14,0.3374
2013,8,15,0.5064
2013,8,16,0.3893
2013,8,17,0.5119
2013,8,18,0.6554
2013,8,19,0.7613
2013,8,20,0.7745
2013,8,21,0.6655
2013,8,22,0.9026
2013,8,23,0.761
2013,8,24,0.7745
2013,8,25,0.9725
2013,8,26,0.8575
2013,8,27,1.0478
2013,8,28,0.9506
2013,8,29,1.1321
2013,8,30,1.2403
2013,8,31,1.1477
2013,9,1,1.3205
2013,9,2,1.4851
2013,9,3,1.2648
2013,9,4,1.2307
2013,9,5,1.0514
2013,9,6,1.8821
2013,9,7,1.5401
2013,9,8,1.1479
2013,9,9,1.349
2013,9,10,2.2555
2013,9,11,1.9834
2013,9,12,2.2123
2013,9,13,2.201
2013,9,14,2.3844
2013,9,15,1.9157
2013,9,16,2.3422
2013,9,17,2.0314
2013,9,18,1.9361
2013,9,19,2.3542
2013,9,20,2.8037
2013,9,21,2.4101
2013,9,22,2.6338
2013,9,23,2.1082
2013,9,24,2.5966
2013,9,25,3.3134
2013,9,26,3.6475
2013,9,27,2.8366
2013,9,28,3.5352
2013,9,29,3.035
2013,9,30,3.6103
2013,10,1,3.6202
2013,10,2,4.0205
2013,10,3,4.0519
2013,10,4,3.7663
2013,10,5,3.3727
2013,10,6,3.9811
2013,10,7,3.7207
2013,10,8,3.6658
2013,10,9,3.5474
2013,10,10,3.558
2013,10,11,3.3809
2013,10,12,4.8638
2013,10,13,4.9596
2013,10,14,4.693
2013,10,15,4.104
2013,10,16,4.7688
2013,10,17,4.9579
2013,10,18,4.4858
2013,10,19,4.2986
2013,10,20,5.2778
2013,10,21,5.3201
2013,10,22,5.8406
2013,10,23,5.4389
2013,10,24,5.3234
2013,10,25,4.8701
2013,10,26,5.7204
2013,10,27,4.8475
2013,10,28,5.5685
2013,10,29,5.7202
2013,10,30,6.2402
2013,10,31,7.0538
2013,11,1,6.4423
2013,11,2,6.679
2013,11,3,7.2725
2013,11,4,6.9374
2013,11,5,7.4088
2013,11,6,7.6598
2013,11,7,7.0294
2013,11,8,7.8458
2013,11,9,8.0491
2013,11,10,7.9358
2013,11,11,8.0642
2013,11,12,7.5528
2013,11,13,7.8972
2013,11,14,7.1868
2013,11,15,6.714
2013,11,16,8.1326
2013,11,17,7.4318
2013,11,18,7.5684
2013,11,19,6.6653
2013,11,20,7.5866
2013,11,21,8.6964
2013,11,22,8.0002
2013,11,23,7.5648
2013,11,24,8.2193
2013,11,25,8.1617
2013,11,26,8.4024
2013,11,27,8.1641
2013,11,28,8.0938
2013,11,29,7.9747
2013,11,30,8.339
2013,12,1,8.1194
2013,12,2,7.5756
2013,12,3,7.5756
2013,12,4,8.6052
2013,12,5,9.5321
2013,12,6,7.2072
2013,12,7,8.3842
2013,12,8,9.2983
2013,12,9,8.8572
2013,12,10,8.5126
2013,12,11,8.7586
2013,12,12,9.9113
2013,12,13,9.6559
2013,12,14,8.5027
2013,12,15,9.277
2013,12,16,9.552
2013,12,17,8.3822
2013,12,18,9.3878
2013,12,19,9.8717
2013,12,20,10.0987
2013,12,21,10.1095
2013,12,22,9.9278
2013,12,23,10.183
2013,12,24,9.7438
2013,12,25,9.6346
2013,12,26,10.1215
2013,12,27,9.8969
2013,12,28,8.6594
2013,12,29,8.964
2013,12,30,8.6395
2013,12,31,8.6988
2014,1,1,8.441
2014,1,2,8.8512
2014,1,3,7.59
2014,1,4,9.3029
2014,1,5,9.7056
2014,1,6,8.5922
2014,1,7,8.712
2014,1,8,7.529
2014,1,9,9.5491
2014,1,10,8.7492
2014,1,11,9.1572
2014,1,12,8.4691
2014,1,13,8.7595
2014,1,14,8.6227
2014,1,15,8.645
2014,1,16,8.9573
2014,1,17,7.4861
2014,1,18,8.9455
2014,1,19,8.7982
2014,1,20,7.7506
2014,1,21,8.4737
2014,1,22,6.5479
2014,1,23,7.6666
2014,1,24,8.3875
2014,1,25,8.0196
2014,1,26,7.487
2014,1,27,8.0182
2014,1,28,6.7793
2014,1,29,6.4853
2014,1,30,6.93
2014,1,31,7.2547
2014,2,1,5.003
2014,2,2,7.6966
2014,2,3,7.1868
2014,2,4,6.5208
2014,2,5,7.4592
2014,2,6,7.301
2014,2,7,7.4237
2014,2,8,7.3637
2014,2,9,5.4686
2014,2,10,6.9694
2014,2,11,6.8162
2014,2,12,5.9446
2014,2,13,6.1092
2014,2,14,5.226
2014,2,15,5.6887
2014,2,16,5.3417
2014,2,17,4.9661
2014,2,18,5.2524
2014,2,19,5.9753
2014,2,20,5.8042
2014,2,21,5.1852
2014,2,22,4.3404
2014,2,23,4.4206
2014,2,24,5.1799
2014,2,25,5.0909
2014,2,26,3.9953
2014,2,27,4.7086
2014,2,28,4.7352
2014,3,1,4.8132
2014,3,2,4.7681
2014,3,3,4.3315
2014,3,4,4.8053
2014,3,5,4.4832
2014,3,6,3.1843
2014,3,7,3.8414
2014,3,8,3.8935
2014,3,9,3.7402
2014,3,10,3.3319
2014,3,11,3.7037
2014,3,12,3.1356
2014,3,13,3.4462
2014,3,14,3.2743
2014,3,15,3.0362
2014,3,16,2.795
2014,3,17,3.3684
2014,3,18,3.4097
2014,3,19,3.3132
2014,3,20,3.0744
2014,3,21,2.634
2014,3,22,2.6311
2014,3,23,2.6052
2014,3,24,2.5961
2014,3,25,2.5774
2014,3,26,2.4991
2014,3,27,2.4329
2014,3,28,1.8341
2014,3,29,2.2075
2014,3,30,1.2984
2014,3,31,2.0671
2014,4,1,1.9243
2014,4,2,2.1024
2014,4,3,2.0165
2014,4,4,1.5442
2014,4,5,1.8161
2014,4,6,1.6747
2014,4,7,1.74
2014,4,8,1.6006
2014,4,9,1.3862
2014,4,10,1.2557
2014,4,11,1.1986
2014,4,12,1.1981
2014,4,13,1.145
2014,4,14,1.0529
2014,4,15,1.0032
2014,4,16,1.0073
2014,4,17,0.9958
2014,4,18,0.6036
2014,4,19,0.666
2014,4,20,0.8203
2014,4,21,0.961
2014,4,22,0.7219
2014,4,23,0.7778
2014,4,24,0.7135
2014,4,25,0.5813
2014,4,26,0.4363
2014,4,27,0.4416
2014,4,28,0.5702
2014,4,29,0.6526
2014,4,30,0.4572
2014,5,1,0.3317
2014,5,2,0.3358
2014,5,3,0.3127
2014,5,4,0.299
2014,5,5,0.2376
2014,5,6,0.1769
2014,5,7,0.2143
2014,5,8,0.2566
2014,5,9,0.1666
2014,5,10,0.1867
2014,5,11,0.125
2014,5,12,0.1308
2014,5,13,0.115
2014,5,14,0.1325
2014,5,15,0.1094
2014,5,16,0.0766
2014,5,17,0.0737
2014,5,18,0.0792
2014,5,19,0.0852
2014,5,20,0.0473
2014,5,21,0.0451
2014,5,22,0.0348
2014,5,23,0.0346
2014,5,24,0.03
2014,5,25,0.0288
2014,5,26,0.0206
2014,5,27,0.0139
2014,5,28,0.0144
2014,5,29,0.0132
2014,5,30,0.0098
2014,5,31,0.007
2014,6,1,0.005
2014,6,2,0.0031
2014,6,3,0.0017
2014,6,4,0.0012
2014,6,5,0.0007
2014,6,6,0.0002
2014,6,7,0.0
2014,6,8,0.0
2014,6,9,0.0
2014,6,10,0.0
2014,6,11,0.0
2014,6,12,0.0
2014,6,13,0.0
2014,6,14,0.0
2014,6,15,0.0
2014,6,16,0.0
2014,6,17,0.0
2014,6,18,0.0
2014,6,19,0.0
2014,6,20,0.0
2014,6,21,0.0
2014,6,22,0.0
2014,6,23,0.0
2014,6,24,0.0
2014,6,25,0.0
2014,6,26,0.0
2014,6,27,0.0
2014,6,28,0.0
2014,6,29,0.0
2014,6,30,0.0
2014,7,1,0.0
2014,7,2,0.0
2014,7,3,0.0
2014,7,4,0.0
2014,7,5,0.0
2014,7,6,0.0
2014,7,7,0.0005
2014,7,8,0.001
2014,7,9,0.0017
2014,7,10,0.0024
2014,7,11,0.0031
2014,7,12,0.0055
2014,7,13,0.0065
2014,7,14,0.0098
2014,7,15,0.0122
2014,7,16,0.0127
2014,7,17,0.0163
2014,7,18,0.0247
2014,7,19,0.031
2014,7,20,0.037
2014,7,21,0.0398
2014,7,22,0.0473
2014,7,23,0.0523
2014,7,24,0.0562
2014,7,25,0.066
2014,7,26,0.0708
2014,7,27,0.0854
2014,7,28,0.0828
2014,7,29,0.1051
2014,7,30,0.1056
2014,7,31,0.127
2014,8,1,0.2054
2014,8,2,0.1322
2014,8,3,0.1438
2014,8,4,0.1639
2014,8,5,0.1699
2014,8,6,0.197
2014,8,7,0.2045
2014,8,8,0.2179
2014,8,9,0.2256
2014,8,10,0.2311
2014,8,11,0.3694
2014,8,12,0.468
2014,8,13,0.4834
2014,8,14,0.4637
2014,8,15,0.4178
2014,8,16,0.5122
2014,8,17,0.642
2014,8,18,0.6202
2014,8,19,0.5275
2014,8,20,0.6737
2014,8,21,0.9475
2014,8,22,0.751
2014,8,23,0.9487
2014,8,24,0.9598
2014,8,25,0.9005
2014,8,26,1.2384
2014,8,27,1.0265
2014,8,28,1.213
2014,8,29,1.2341
2014,8,30,1.1669
2014,8,31,1.3126
2014,9,1,1.1832
2014,9,2,1.182
2014,9,3,1.4933
2014,9,4,1.3428
2014,9,5,1.103
2014,9,6,1.4561
2014,9,7,1.3759
2014,9,8,1.5842
2014,9,9,1.9615
2014,9,10,2.0633
2014,9,11,2.1662
2014,9,12,1.8785
2014,9,13,1.7177
2014,9,14,2.1377
2014,9,15,2.6398
2014,9,16,1.8929
2014,9,17,2.3239
2014,9,18,2.2918
2014,9,19,2.3726
2014,9,20,2.0424
2014,9,21,2.7926
2014,9,22,2.9412
2014,9,23,2.7708
2014,9,24,3.2693
2014,9,25,2.9146
2014,9,26,2.9052
2014,9,27,2.7713
2014,9,28,2.5423
2014,9,29,3.5398
2014,9,30,2.965
2014,10,1,3.4658
2014,10,2,3.6444
2014,10,3,3.8784
2014,10,4,3.9007
2014,10,5,3.5911
2014,10,6,3.9521
2014,10,7,3.8832
2014,10,8,4.5919
2014,10,9,4.519
2014,10,10,4.7237
2014,10,11,4.0709
2014,10,12,4.5982
2014,10,13,4.5751
2014,10,14,3.6478
2014,10,15,4.6478
2014,10,16,5.3986
2014,10,17,4.7808
2014,10,18,5.3124
2014,10,19,5.395
2014,10,20,5.628
2014,10,21,5.8272
2014,10,22,5.8111
2014,10,23,6.0614
2014,10,24,5.7192
2014,10,25,5.353
2014,10,26,6.2791
2014,10,27,5.7869
2014,10,28,6.4562
2014,10,29,6.6722
2014,10,30,6.5803
2014,10,31,7.0217
2014,11,1,6.8662
2014,11,2,6.7598
2014,11,3,7.0598
2014,11,4,7.3219
2014,11,5,7.2389
2014,11,6,5.7154
2014,11,7,6.113
2014,11,8,7.0433
2014,11,9,7.4076
2014,11,10,6.5719
2014,11,11,7.2984
2014,11,12,7.8794
2014,11,13,6.5311
2014,11,14,7.6596
2014,11,15,7.2415
2014,11,16,7.1309
2014,11,17,7.8389
2014,11,18,6.99
2014,11,19,7.9783
2014,11,20,7.5566
2014,11,21,7.8523
2014,11,22,7.3198
2014,11,23,8.5855
2014,11,24,8.567
2014,11,25,8.9086
2014,11,26,7.543
2014,11,27,7.4916
2014,11,28,9.2609
2014,11,29,9.4066
2014,11,30,9.2472
2014,12,1,8.9866
2014,12,2,8.2678
2014,12,3,9.0262
2014,12,4,9.8556
2014,12,5,9.527
2014,12,6,8.657
2014,12,7,7.5458
2014,12,8,8.8421
2014,12,9,10.1698
2014,12,10,10.2434
2014,12,11,9.2045
2014,12,12,8.1818
2014,12,13,9.8887
2014,12,14,9.0017
2014,12,15,8.2848
2014,12,16,9.2114
2014,12,17,8.9518
2014,12,18,8.7218
2014,12,19,8.705
2014,12,20,8.7986
2014,12,21,9.4644
2014,12,22,8.7298
2014,12,23,8.051
2014,12,24,7.6567
2014,12,25,7.404
2014,12,26,8.6614
2014,12,27,8.8574
2014,12,28,8.7924
2014,12,29,8.8906
2014,12,30,8.5846
2014,12,31,8.5992
2015,1,1,8.4295
2015,1,2,8.6662
2015,1,3,7.8322
2015,1,4,8.4178
2015,1,5,8.3462
2015,1,6,7.0339
2015,1,7,9.5374
2015,1,8,9.749
2015,1,9,8.4324
2015,1,10,7.931
2015,1,11,7.2718
2015,1,12,9.2357
2015,1,13,8.3611
2015,1,14,5.5087
2015,1,15,8.0945
2015,1,16,9.1361
2015,1,17,5.7396
2015,1,18,8.9345
2015,1,19,8.939
2015,1,20,8.4602
2015,1,21,8.8068
2015,1,22,8.4619
2015,1,23,6.3888
2015,1,24,5.6988
2015,1,25,6.9679
2015,1,26,5.4588
2015,1,27,4.3918
2015,1,28,5.1991
2015,1,29,6.4615
2015,1,30,6.2398
2015,1,31,7.153
2015,2,1,6.5866
2015,2,2,7.3543
2015,2,3,7.3687
2015,2,4,7.3219
2015,2,5,6.1586
2015,2,6,7.134
2015,2,7,5.4238
2015,2,8,7.0171
2015,2,9,3.6778
2015,2,10,5.4912
2015,2,11,6.558
2015,2,12,5.6441
2015,2,13,3.7951
2015,2,14,2.6105
2015,2,15,4.8869
2015,2,16,6.0036
2015,2,17,5.2162
2015,2,18,5.5759
2015,2,19,5.7106
2015,2,20,5.3018
2015,2,21,3.5662
2015,2,22,3.8974
2015,2,23,2.3371
2015,2,24,4.7705
2015,2,25,4.4266
2015,2,26,4.8295
2015,2,27,4.5605
2015,2,28,3.0482
2015,3,1,3.5419
2015,3,2,3.6175
2015,3,3,2.4062
2015,3,4,4.0094
2015,3,5,2.8133
2015,3,6,4.1059
2015,3,7,2.3832
2015,3,8,2.9712
2015,3,9,2.2003
2015,3,10,1.9841
2015,3,11,1.2958
2015,3,12,2.2678
2015,3,13,1.71
2015,3,14,2.4742
2015,3,15,3.4999
2015,3,16,2.928
2015,3,17,2.4797
2015,3,18,2.6275
2015,3,19,3.0175
2015,3,20,2.4809
2015,3,21,2.6616
2015,3,22,2.6162
2015,3,23,1.4606
2015,3,24,1.9102
2015,3,25,1.9692
2015,3,26,1.5902
2015,3,27,1.4755
2015,3,28,1.6138
2015,3,29,2.1478
2015,3,30,1.9226
2015,3,31,1.9394
2015,4,1,2.0666
2015,4,2,1.3253
2015,4,3,1.6037
2015,4,4,1.4791
2015,4,5,1.5857
2015,4,6,1.2936
2015,4,7,1.423
2015,4,8,1.5055
2015,4,9,1.5031
2015,4,10,1.487
2015,4,11,1.4412
2015,4,12,1.3841
2015,4,13,0.9271
2015,4,14,0.8597
2015,4,15,0.749
2015,4,16,0.5678
2015,4,17,0.8244
2015,4,18,0.93
2015,4,19,0.6485
2015,4,20,0.6113
2015,4,21,0.8122
2015,4,22,0.4366
2015,4,23,0.4382
2015,4,24,0.5393
2015,4,25,0.4733
2015,4,26,0.5242
2015,4,27,0.48
2015,4,28,0.443
2015,4,29,0.3406
2015,4,30,0.469
2015,5,1,0.2467
2015,5,2,0.2306
2015,5,3,0.3427
2015,5,4,0.2539
2015,5,5,0.2232
2015,5,6,0.2702
2015,5,7,0.2534
2015,5,8,0.1723
2015,5,9,0.1942
2015,5,10,0.215
2015,5,11,0.1853
2015,5,12,0.1078
2015,5,13,0.1625
2015,5,14,0.1193
2015,5,15,0.1212
2015,5,16,0.113
2015,5,17,0.084
2015,5,18,0.0854
2015,5,19,0.0746
2015,5,20,0.077
2015,5,21,0.0607
2015,5,22,0.0612
2015,5,23,0.0463
2015,5,24,0.0442
2015,5,25,0.0348
2015,5,26,0.024
2015,5,27,0.0182
2015,5,28,0.0125
2015,5,29,0.0096
2015,5,30,0.0091
2015,5,31,0.0058
2015,6,1,0.0048
2015,6,2,0.0036
2015,6,3,0.0022
2015,6,4,0.0014
2015,6,5,0.0007
2015,6,6,0.0002
2015,6,7,0.0
2015,6,8,0.0
2015,6,9,0.0
2015,6,10,0.0
2015,6,11,0.0
2015,6,12,0.0
2015,6,13,0.0
2015,6,14,0.0
2015,6,15,0.0
2015,6,16,0.0
2015,6,17,0.0
2015,6,18,0.0
2015,6,19,0.0
2015,6,20,0.0
2015,6,21,0.0
2015,6,22,0.0
2015,6,23,0.0
2015,6,24,0.0
2015,6,25,0.0
2015,6,26,0.0
2015,6,27,0.0
2015,6,28,0.0
2015,6,29,0.0
2015,6,30,0.0
2015,7,1,0.0
2015,7,2,0.0
2015,7,3,0.0
2015,7,4,0.0
2015,7,5,0.0
2015,7,6,0.0
2015,7,7,0.0002
2015,7,8,0.001
2015,7,9,0.0014
2015,7,10,0.0024
2015,7,11,0.0029
2015,7,12,0.0046
2015,7,13,0.0077
2015,7,14,0.0108
2015,7,15,0.0127
2015,7,16,0.0156
2015,7,17,0.0199
2015,7,18,0.0197
2015,7,19,0.0319
2015,7,20,0.0348
2015,7,21,0.0514
2015,7,22,0.053
2015,7,23,0.0396
2015,7,24,0.0552
2015,7,25,0.0643
2015,7,26,0.0754
2015,7,27,0.0838
2015,7,28,0.1058
2015,7,29,0.0878
2015,7,30,0.1099
2015,7,31,0.1018
2015,8,1,0.1373
2015,8,2,0.1822
2015,8,3,0.1382
2015,8,4,0.1658
2015,8,5,0.2918
2015,8,6,0.2606
2015,8,7,0.245
2015,8,8,0.2179
2015,8,9,0.235
2015,8,10,0.3067
2015,8,11,0.3518
2015,8,12,0.3826
2015,8,13,0.33
2015,8,14,0.3317
2015,8,15,0.2906
2015,8,16,0.5496
2015,8,17,0.3662
2015,8,18,0.5746
2015,8,19,0.6566
2015,8,20,0.6912
2015,8,21,0.653
2015,8,22,0.8198
2015,8,23,0.8174
2015,8,24,0.8292
2015,8,25,0.7889
2015,8,26,0.912
2015,8,27,0.9624
2015,8,28,0.965
2015,8,29,1.0342
2015,8,30,0.745
2015,8,31,1.3637
2015,9,1,1.153
2015,9,2,1.0313
2015,9,3,1.3918
2015,9,4,1.225
2015,9,5,1.6582
2015,9,6,1.7851
2015,9,7,1.4568
2015,9,8,1.8763
2015,9,9,1.6622
2015,9,10,1.3726
2015,9,11,1.9666
2015,9,12,1.5161
2015,9,13,1.8924
2015,9,14,2.0285
2015,9,15,1.8643
2015,9,16,1.783
2015,9,17,1.8348
2015,9,18,1.6517
2015,9,19,2.3201
2015,9,20,2.3369
2015,9,21,2.8308
2015,9,22,2.8486
2015,9,23,3.0154
2015,9,24,2.7271
2015,9,25,3.1666
2015,9,26,3.2563
2015,9,27,2.4024
2015,9,28,3.0936
2015,9,29,3.6271
2015,9,30,3.7891
2015,10,1,3.7966
2015,10,2,4.0183
2015,10,3,3.9696
2015,10,4,4.1045
2015,10,5,4.2552
2015,10,6,4.3658
2015,10,7,4.362
2015,10,8,4.5386
2015,10,9,3.853
2015,10,10,3.7433
2015,10,11,4.6418
2015,10,12,4.7062
2015,10,13,4.6627
2015,10,14,4.7873
2015,10,15,5.0376
2015,10,16,3.985
2015,10,17,5.0942
2015,10,18,5.1353
2015,10,19,3.9674
2015,10,20,5.0246
2015,10,21,5.0599
2015,10,22,5.0911
2015,10,23,5.3093
2015,10,24,6.1752
2015,10,25,6.3799
2015,10,26,5.6198
2015,10,27,5.5409
2015,10,28,6.3271
2015,10,29,6.4224
2015,10,30,6.349
2015,10,31,6.3022
2015,11,1,7.0826
2015,11,2,6.9977
2015,11,3,6.7164
2015,11,4,5.1058
2015,11,5,7.5019
2015,11,6,7.5221
2015,11,7,7.7316
2015,11,8,7.4347
2015,11,9,7.8523
2015,11,10,8.0278
2015,11,11,7.9334
2015,11,12,8.0906
2015,11,13,8.2214
2015,11,14,8.3134
2015,11,15,8.5008
2015,11,16,8.5104
2015,11,17,8.603
2015,11,18,8.8277
2015,11,19,7.2506
2015,11,20,7.9723
2015,11,21,7.8598
2015,11,22,8.7238
2015,11,23,8.3762
2015,11,24,6.7762
2015,11,25,7.6622
2015,11,26,7.6291
2015,11,27,8.5762
2015,11,28,7.6094
2015,11,29,8.8226
2015,11,30,8.0498
2015,12,1,8.2471
2015,12,2,8.7079
2015,12,3,7.1354
2015,12,4,8.076
2015,12,5,9.2378
2015,12,6,8.0366
2015,12,7,9.8798
2015,12,8,9.9134
2015,12,9,9.0653
2015,12,10,7.7832
2015,12,11,7.0627
2015,12,12,9.2635
2015,12,13,8.9314
2015,12,14,10.2293
2015,12,15,10.1909
2015,12,16,9.9521
2015,12,17,7.9025
2015,12,18,7.8482
2015,12,19,8.4768
2015,12,20,9.6823
2015,12,21,9.9547
2015,12,22,10.1633
2015,12,23,10.1635
2015,12,24,9.0821
2015,12,25,8.7456
2015,12,26,9.1123
2015,12,27,10.2026
2015,12,28,8.947
2015,12,29,8.4583
2015,12,30,9.5659
2015,12,31,9.006
2016,1,1,6.6437
2016,1,2,7.3507
2016,1,3,9.8906
2016,1,4,9.1548
2016,1,5,8.4857
2016,1,6,9.456
2016,1,7,7.4582
2016,1,8,7.5802
2016,1,9,7.4465
2016,1,10,6.3206
2016,1,11,8.7204
2016,1,12,8.851
2016,1,13,8.6899
2016,1,14,9.2302
2016,1,15,9.2064
2016,1,16,7.6543
2016,1,17,8.9268
2016,1,18,9.1039
2016,1,19,8.2927
2016,1,20,8.2231
2016,1,21,7.446
2016,1,22,7.9553
2016,1,23,6.9278
2016,1,24,6.5501
2016,1,25,7.6162
2016,1,26,7.441
2016,1,27,7.6858
2016,1,28,8.1324
2016,1,29,4.5672
2016,1,30,5.9602
2016,1,31,5.6906
2016,2,1,6.7262
2016,2,2,7.249
2016,2,3,6.18
2016,2,4,6.4471
2016,2,5,3.0617
2016,2,6,6.3835
2016,2,7,6.9245
2016,2,8,5.9258
2016,2,9,6.1781
2016,2,10,6.3682
2016,2,11,3.7205
2016,2,12,3.6842
2016,2,13,3.6166
2016,2,14,5.0194
2016,2,15,6.2321
2016,2,16,4.1261
2016,2,17,3.5138
2016,2,18,3.307
2016,2,19,2.9909
2016,2,20,5.6849
2016,2,21,5.5618
2016,2,22,2.7264
2016,2,23,2.6299
2016,2,24,2.298
2016,2,25,3.1656
2016,2,26,5.1451
2016,2,27,5.0506
2016,2,28,3.9706
2016,2,29,2.9652
2016,3,1,3.4164
2016,3,2,3.6319
2016,3,3,2.9532
2016,3,4,2.4878
2016,3,5,2.7782
2016,3,6,2.4674
2016,3,7,1.9075
2016,3,8,3.1637
2016,3,9,3.0278
2016,3,10,2.897
2016,3,11,3.3187
2016,3,12,2.7365
2016,3,13,3.5861
2016,3,14,3.1416
2016,3,15,3.0353
2016,3,16,2.2315
2016,3,17,1.7191
2016,3,18,2.6851
2016,3,19,1.4779
2016,3,20,2.7262
2016,3,21,2.7007
2016,3,22,1.5
2016,3,23,2.723
2016,3,24,2.4881
2016,3,25,2.424
2016,3,26,2.4396
2016,3,27,1.9104
2016,3,28,2.2111
2016,3,29,2.1166
2016,3,30,1.0488
2016,3,31,1.9802
